SaleID,Date,Branch,Category,Product,Quantity,UnitPrice,TotalSales,PaymentMethod
50849,15-06-2017,,Household,Season,2,,,M-Pesa
50825,16-05-1973,,Personal Care,Blood,5,100,500,M-Pesa
53394,17-01-1998,nakuru,groceries,Pull,50,1000,50000,cash
51497,27-02-2008,Nairobi,Groceries,Response,10,500,5000,Cash
50712,9/3/2017,Mombasa,Household,See,10,250,2500,M-Pesa
53453,3/17/2026,nakuru,Snacks,View,1,1000,1000,Card
50876,6/28/2024,,Snacks,Poor,10,1000,10000,Cash
50627,3/9/2025,,groceries,Wife,5,100,500,Cash
52116,2/28/2026,nakuru,Household,Art,20,10000,200000,cash
53472,9/15/2025,Mombasa,Household,Add,2,,,Cash
53359,1/13/2026,Nairobi,Personal Care,Some,5,2000,10000,cash
50535,7/5/2024,Mombasa,Household,Room,1,100,100,Card
52476,3/2/2016,,Household,Imagine,1,100,100,M-Pesa
50769,8/12/2011,,groceries,Someone,50,1000,50000,cash
51253,4/12/2025, Kisumu ,Snacks,Office,20,250,5000,cash
51436,6/5/2026,,Household,Respond,20,50,1000,Card
51891,11/18/2024,nakuru,Snacks,Five,20,1000,20000,M-Pesa
53277,9/10/2025,,Beverages,Few,,50,,Card
50697,5/2/1996,,Snacks,Upon,20,10000,200000,M-Pesa
50385,2/19/2025,,groceries,Full,1,2000,2000,Cash
53123,29-07-2003,Mombasa,groceries,Especially,2,250,500,Cash
51431,12/8/1979,Nairobi,Beverages,Me,20,2000,40000,Cash
51967,19-07-1987,Nairobi,Groceries,Move,10,500,5000,cash
51191,13-04-2014,,Beverages,Event,,1000,,Card
50443,7/13/2025,,Groceries,Agreement,1,50,50,cash
52195,6/23/2024,,groceries,Simply,1,500,500,cash
51491,4/4/2026,nakuru,Personal Care,Ready,2,100,200,M-Pesa
52793,29-12-1990,nakuru,Snacks,Reason,10,2000,20000,M-Pesa
52985,1/15/2025, Kisumu ,Beverages,Order,5,100,500,cash
50102,8/18/2024, Kisumu ,Personal Care,Candidate,,10000,,Card
52009,9/6/2025,,Beverages,Success,5,500,2500,M-Pesa
53094,7/26/2025,,Snacks,Use,5,2000,10000,Cash
51718,3/14/2025,Mombasa,Beverages,Both,10,1000,10000,Cash
51800,5/4/2026, Kisumu ,Groceries,Store,20,2000,40000,cash
51431,10/21/2024, Kisumu ,Snacks,Stand,50,1000,50000,M-Pesa
53409,8/11/1992,Mombasa,groceries,Office,5,50,250,cash
52179,24-08-1972,,Household,One,50,2000,100000,Card
52936,8/13/2024,Mombasa,Beverages,Involve,,1000,,cash
53739,6/5/1993,,Household,Author,5,1000,5000,M-Pesa
52325,1/15/2026,Mombasa,Groceries,Until,5,500,2500,Cash
53253,11/12/1970,Nairobi,Snacks,Bit,1,,,M-Pesa
51957,21-05-1992,,groceries,Mind,50,2000,100000,Card
53927,6/17/2026,nakuru,Groceries,One,1,500,500,M-Pesa
52065,16-04-2017,Nairobi,Personal Care,Very,5,1000,5000,Cash
52089,12/5/2025, Kisumu ,Personal Care,Least,1,1000,1000,Card
51601,5/14/2025, Kisumu ,Personal Care,Laugh,20,50,1000,M-Pesa
51609,18-07-1996,Nairobi,Beverages,State,,10000,,M-Pesa
53155,10/29/2025,nakuru,Personal Care,Bit,50,10000,500000,cash
51979,6/12/2026,Mombasa,Snacks,Human,10,100,1000,Card
53758,30-07-1992,Nairobi,groceries,Green,50,500,25000,cash
53045,11/17/2025,,Beverages,You,1,10000,10000,cash
52657,31-07-1985, Kisumu ,Snacks,Such,2,50,100,Cash
53232,8/2/2010,Nairobi,groceries,Buy,50,,,Cash
50125,4/23/2025,Mombasa,Personal Care,Thus,5,500,2500,cash
51857,5/11/2025,,Groceries,Oil,5,250,1250,Card
52927,17-09-1973,Nairobi,Beverages,Party,20,100,2000,M-Pesa
50779,15-05-2004,,Beverages,Usually,5,,,Cash
50382,14-11-2008,Mombasa,Snacks,List,50,2000,100000,Cash
53244,10/8/2024, Kisumu ,Household,Rich,1,2000,2000,Card
50773,14-04-2026, Kisumu ,Beverages,Season,5,50,250,M-Pesa
51585,6/13/2025,,Groceries,Left,2,10000,20000,M-Pesa
51935,22-04-1980,,Personal Care,Range,20,,,cash
51204,4/1/1971,,Snacks,Treatment,5,100,500,M-Pesa
52519,4/2/2025,nakuru,Household,Other,5,1000,5000,Card
51780,16-02-1971,Nairobi,Snacks,Example,50,50,2500,cash
52344,7/16/2025,Mombasa,Household,Onto,10,10000,100000,M-Pesa
51229,19-10-1980,Mombasa,Personal Care,Quality,50,1000,50000,Card
51474,10/9/2025,,Beverages,Third,,250,,cash
51112,8/22/2024,Nairobi,groceries,Employee,,2000,,Card
50145,4/22/2026,nakuru,Snacks,Culture,2,10000,20000,M-Pesa
50864,9/30/2024,,Household,Employee,2,10000,20000,M-Pesa
51731,6/3/2011,Mombasa,Personal Care,Camera,20,100,2000,cash
52593,1/12/1974,Mombasa,groceries,My,2,,,Cash
52522,8/27/2025,nakuru,Personal Care,Number,2,100,200,Cash
50055,6/29/2024,Nairobi,groceries,Dog,2,2000,4000,Cash
50922,15-05-1991,Nairobi,Household,Enough,10,50,500,Cash
53442,6/11/2026,,Personal Care,Study,10,50,500,cash
50904,20-09-2018,Nairobi,Personal Care,Rich,,50,,M-Pesa
50968,3/3/2026,Nairobi,Beverages,Cover,50,10000,500000,M-Pesa
50036,18-09-2004,Nairobi,Personal Care,Phone,,1000,,Card
53017,12/26/2025, Kisumu ,groceries,Month,2,2000,4000,M-Pesa
53569,9/3/2021,,Personal Care,These,5,,,Card
52995,31-12-1999,Mombasa,groceries,Rule,50,1000,50000,cash
50076,31-03-1980,Mombasa,Snacks,Win,10,100,1000,M-Pesa
53341,3/16/2026,nakuru,Personal Care,Time,10,250,2500,cash
52290,12/5/1975,Mombasa,groceries,Control,,10000,,M-Pesa
51241,5/11/2008,,Beverages,Theory,20,500,10000,Cash
50591,1/6/2014,,Personal Care,Leg,,2000,,M-Pesa
53373,8/12/2024,Mombasa,Beverages,About,20,2000,40000,cash
51287,30-06-2016, Kisumu ,groceries,Theory,1,100,100,cash
51513,11/23/2024,,Beverages,Model,2,1000,2000,M-Pesa
51364,2/26/2025,,Snacks,Ago,50,1000,50000,Cash
53734,21-02-2018,,Snacks,Open,5,50,250,M-Pesa
51798,10/12/2024, Kisumu ,Groceries,Bill,1,50,50,Cash
51446,12/27/2025,,groceries,So,1,2000,2000,Card
52470,28-05-1980, Kisumu ,groceries,Hotel,1,2000,2000,Card
50058,5/30/2026,Nairobi,Personal Care,Sport,2,100,200,cash
50031,9/29/2025,,Personal Care,Site,1,1000,1000,M-Pesa
51613,10/12/2001,,Household,Under,20,,,Card
52642,4/15/2026,nakuru,groceries,Environment,5,10000,50000,Card
50618,6/8/1996,Mombasa,groceries,Close,50,2000,100000,cash
52095,1/6/2026,Nairobi,Beverages,Especially,,50,,Card
53507,11/6/2024,,groceries,Number,2,10000,20000,Cash
50703,11/22/2024,Mombasa,groceries,Movement,50,100,5000,cash
51502,18-05-1978,Mombasa,Personal Care,National,20,,,Card
52854,9/7/2025, Kisumu ,Groceries,Citizen,,10000,,Card
51711,7/2/2025,nakuru,Personal Care,Message,10,,,Cash
51391,7/8/1991,Nairobi,Personal Care,Enjoy,1,500,500,M-Pesa
53117,11/17/2024,Mombasa,Personal Care,Manage,20,100,2000,M-Pesa
53340,23-10-2018,,Groceries,Ten,,2000,,Cash
53804,9/2/2024,,Household,Quality,5,250,1250,cash
52684,1/5/2025,Mombasa,Beverages,Expect,5,500,2500,Cash
50020,7/23/2024,nakuru,Snacks,Out,,10000,,M-Pesa
52234,28-04-1990,,groceries,Police,50,,,M-Pesa
51231,8/29/2024,,Snacks,Front,1,2000,2000,M-Pesa
53240,8/5/2024,,Household,Mr,20,2000,40000,M-Pesa
51610,2/26/2025,,Personal Care,Girl,20,500,10000,Card
50299,5/24/2026,nakuru,Groceries,Business,10,100,1000,M-Pesa
53352,23-01-2010,,Personal Care,Describe,,2000,,cash
52258,23-11-1982,nakuru,groceries,Prove,,,,cash
51068,9/11/1978,,Household,More,1,2000,2000,Cash
52736,19-02-1993,nakuru,groceries,Star,2,2000,4000,cash
50256,3/31/2025,nakuru,Snacks,Particularly,50,500,25000,Card
53356,4/2/2014,nakuru,groceries,Great,5,50,250,Cash
51333,25-03-1982,,Beverages,Matter,50,,,Card
50603,14-08-2020,Mombasa,Snacks,Street,10,,,Card
51549,22-04-1995,Nairobi,Beverages,Gun,,250,,Cash
50701,5/1/1975,,Personal Care,Model,1,2000,2000,cash
52857,2/8/2024,,groceries,Hit,50,10000,500000,Cash
50468,7/4/2024,Mombasa,Beverages,Decision,,100,,Cash
51615,2/12/2026,,Personal Care,Coach,20,10000,200000,Cash
53350,14-03-1991,,Beverages,Back,,50,,Cash
52280,17-10-2019,nakuru,groceries,Executive,10,10000,100000,cash
50996,6/2/2011,nakuru,Personal Care,Close,50,,,Cash
51112,4/7/1980,,Groceries,Can,2,500,1000,M-Pesa
50188,6/22/2024,Nairobi,Beverages,Of,1,500,500,M-Pesa
53983,14-02-2000,,Beverages,Return,10,50,500,M-Pesa
50838,6/10/2019,nakuru,Groceries,Everything,20,,,Cash
53042,12/15/2025,,Snacks,Rich,5,250,1250,Card
52664,15-02-2022, Kisumu ,Personal Care,Hard,50,10000,500000,Cash
51360,1/8/1971,,Personal Care,Feel,2,2000,4000,cash
51162,6/26/2025,,Household,Rate,,500,,cash
50584,1/19/2026,Mombasa,Household,Reflect,20,2000,40000,M-Pesa
50997,10/23/2025,Nairobi,groceries,Bring,10,1000,10000,Cash
51323,11/14/2025,,Household,Poor,1,,,cash
52064,3/31/2026,,Groceries,Just,2,1000,2000,Cash
52861,3/26/2025,,Snacks,Important,,100,,Cash
53124,20-09-1979, Kisumu ,Personal Care,Employee,50,500,25000,cash
53681,10/30/2025,nakuru,Beverages,About,50,250,12500,Cash
50288,10/11/2020,Mombasa,Beverages,Situation,,100,,Card
53766,4/20/2026,Nairobi,Snacks,Chance,5,50,250,cash
50800,28-10-2000,nakuru,Personal Care,Get,10,2000,20000,cash
51945,12/18/2025,,groceries,Total,1,10000,10000,cash
52541,16-07-1996,Mombasa,Household,Paper,50,,,cash
52306,20-11-2008,,Household,Because,5,2000,10000,Card
50051,6/17/2025,,Snacks,Pressure,20,50,1000,cash
51481,22-06-1999, Kisumu ,Snacks,Traditional,20,500,10000,Cash
50387,11/5/2025,nakuru,Groceries,Political,2,10000,20000,Card
52711,21-12-1994,Mombasa,Beverages,Common,50,250,12500,Cash
51250,8/5/2012, Kisumu ,Groceries,Fill,10,100,1000,M-Pesa
51873,10/2/2025,,Groceries,Return,2,,,cash
51718,2/28/2025,,groceries,These,10,100,1000,Card
51561,8/9/2024,,Snacks,Person,50,100,5000,cash
52145,25-03-1973,,Beverages,Product,10,250,2500,Cash
53711,7/27/2025,nakuru,Beverages,To,10,,,M-Pesa
53331,4/1/2008,,Snacks,Fast,,250,,Cash
52206,6/16/2026,Mombasa,Groceries,High,2,500,1000,cash
53739,6/13/2025,Mombasa,Snacks,Tonight,5,2000,10000,M-Pesa
52481,4/7/1991,,Groceries,Wife,2,1000,2000,Card
50328,15-07-2001, Kisumu ,Personal Care,Small,,100,,Cash
53832,26-02-1986, Kisumu ,Personal Care,Bar,5,,,Cash
50292,2/4/2025,,Household,Here,2,500,1000,cash
51472,7/7/1993,nakuru,groceries,Box,2,10000,20000,Card
50993,20-12-1997, Kisumu ,Snacks,Nothing,10,,,Cash
51203,1/16/2025,Nairobi,Beverages,Contain,2,2000,4000,cash
51802,1/20/2025,,Personal Care,Everyone,50,100,5000,cash
52935,4/9/1990,nakuru,Household,Candidate,,10000,,Cash
50154,21-04-2006,,Snacks,Common,1,50,50,M-Pesa
53892,4/11/2025,Nairobi,Groceries,Else,10,500,5000,cash
50372,24-11-1992,Nairobi,Groceries,This,10,2000,20000,Card
53977,11/17/2025, Kisumu ,groceries,Send,,100,,Card
52834,12/1/1974,,Groceries,Man,20,250,5000,Card
52984,9/6/2024,nakuru,Household,Imagine,2,10000,20000,M-Pesa
52987,5/2/2026,nakuru,groceries,His,2,,,cash
50327,1/25/2025,Nairobi,Beverages,Able,,50,,Cash
53743,12/13/2024,,Personal Care,Later,5,10000,50000,cash
51253,12/3/1993,Mombasa,Snacks,Building,1,1000,1000,Card
53343,1/30/2026,Nairobi,Snacks,If,2,10000,20000,M-Pesa
51885,2/22/2025,,Household,Administration,20,1000,20000,cash
52821,23-08-1984,nakuru,Beverages,Can,2,250,500,Card
50921,18-09-2005,,Groceries,Dinner,1,10000,10000,Card
53666,4/30/2025,Mombasa,Personal Care,Keep,10,2000,20000,Card
52401,8/16/2025,Mombasa,Beverages,Standard,1,250,250,M-Pesa
52521,3/26/2025,Nairobi,Personal Care,Sea,5,,,M-Pesa
53017,1/12/1973,,Personal Care,Response,,,,M-Pesa
51797,4/15/2026,nakuru,Groceries,First,5,50,250,cash
53331,6/23/2024,,Snacks,It,2,2000,4000,M-Pesa
50433,1/6/2011,,Personal Care,Skill,1,250,250,Cash
51614,3/4/2013,,Beverages,At,1,500,500,cash
52251,8/31/2025,,groceries,Environment,,2000,,cash
51214,5/10/2025,Mombasa,groceries,Rise,50,1000,50000,M-Pesa
51131,14-07-2019, Kisumu ,Household,Hotel,5,10000,50000,cash
50494,6/4/2026,Nairobi,Personal Care,Animal,20,100,2000,Cash
53081,12/12/2025,,Household,Myself,,500,,Card
50729,7/1/1998,Nairobi,Beverages,Begin,10,10000,100000,Cash
51725,11/6/2024,nakuru,Household,Doctor,1,50,50,Cash
52725,4/25/2026,,Beverages,Security,50,100,5000,Card
51496,5/18/2025, Kisumu ,Personal Care,Instead,1,2000,2000,Card
53661,3/7/2026, Kisumu ,Household,Once,,10000,,Card
52013,12/11/2025, Kisumu ,Beverages,Ground,20,500,10000,cash
51201,7/8/2011,nakuru,Snacks,Explain,5,500,2500,Card
52571,27-05-1971,Nairobi,Household,Later,5,50,250,Cash
50124,3/1/2003,Nairobi,Beverages,Stock,1,500,500,Card
53703,3/9/1999, Kisumu ,Beverages,Reason,,,,cash
51650,5/3/1974,,Household,Travel,10,,,M-Pesa
53069,30-12-1974,nakuru,Personal Care,Vote,2,2000,4000,cash
52630,3/7/1976, Kisumu ,Personal Care,Address,20,250,5000,Cash
51696,11/26/2024,Nairobi,Beverages,Other,10,,,Card
50500,5/20/2025,,Personal Care,Through,1,500,500,Card
52569,22-06-1987,Mombasa,Beverages,Less,10,250,2500,Cash
52198,10/9/2024,Nairobi,Snacks,Method,50,10000,500000,Card
53348,6/1/1980,,Snacks,Better,1,10000,10000,cash
52224,15-04-2021,,Snacks,Eye,1,1000,1000,Cash
52747,29-11-2017,Nairobi,Snacks,Job,50,100,5000,Cash
50690,31-05-1979,,Groceries,Way,,100,,Card
51453,25-12-2016,nakuru,Beverages,Give,50,10000,500000,cash
51343,10/12/1978,,Groceries,Produce,50,10000,500000,Cash
53391,28-01-1973,nakuru,groceries,Move,20,100,2000,Cash
52431,7/17/2024,,Personal Care,Development,,2000,,Cash
51321,22-02-2001,,groceries,Time,20,1000,20000,cash
53810,17-04-2022,,Personal Care,Imagine,5,2000,10000,Card
51013,9/15/2024,nakuru,Snacks,Again,1,,,Card
51387,2/10/2025,nakuru,Personal Care,Trip,10,1000,10000,M-Pesa
53147,12/5/1991, Kisumu ,groceries,Allow,1,250,250,M-Pesa
51453,12/21/2024,Nairobi,Household,Material,50,250,12500,Card
53727,19-10-1980,Nairobi,Personal Care,On,1,10000,10000,M-Pesa
53557,31-10-1979,,Household,Road,10,,,Cash
51723,14-01-1996, Kisumu ,Household,Organization,10,1000,10000,cash
52488,27-12-1986,,Snacks,Spend,10,50,500,Card
50927,31-12-1973,Mombasa,Beverages,Order,10,10000,100000,cash
51902,21-11-2000,Nairobi,groceries,National,10,50,500,cash
50398,19-09-2025,Mombasa,Snacks,Professor,1,50,50,Cash
53103,30-07-1999,Nairobi,Personal Care,Into,2,,,M-Pesa
51659,28-06-2015,,Groceries,Include,,,,M-Pesa
52044,5/5/2026, Kisumu ,Beverages,Sell,,50,,M-Pesa
53354,9/13/2024,Mombasa,Beverages,Mission,,10000,,cash
53121,10/14/2025, Kisumu ,Household,Player,1,,,Cash
51629,9/11/2024, Kisumu ,Beverages,Sign,10,50,500,M-Pesa
51836,6/28/2024,Mombasa,groceries,Community,20,2000,40000,Cash
52623,1/20/2025,Nairobi,groceries,Course,1,2000,2000,Card
51660,17-12-1975,,Household,Exist,2,10000,20000,cash
53981,7/1/1993, Kisumu ,Personal Care,Another,2,1000,2000,cash
51039,16-05-1987,nakuru,Household,Face,20,50,1000,M-Pesa
50942,6/16/2026,Mombasa,Personal Care,Page,5,1000,5000,cash
52209,8/24/2025,,Beverages,Speak,2,50,100,Card
53617,10/11/2024,Mombasa,Personal Care,Member,,100,,cash
52714,29-09-1998,,groceries,Little,5,,,cash
50323,7/5/2024,Mombasa,groceries,Many,2,,,cash
51525,12/1/2004, Kisumu ,Groceries,American,5,100,500,cash
53966,31-03-1980, Kisumu ,Snacks,Account,20,10000,200000,Card
50929,11/13/2024,Nairobi,Household,Few,20,10000,200000,Cash
53203,21-06-1994,,Beverages,Country,5,,,Card
50420,1/21/2026,,Snacks,Level,,250,,cash
52810,29-04-1984,Nairobi,Snacks,Public,5,2000,10000,cash
50171,1/30/2025,,Beverages,Safe,5,50,250,M-Pesa
51533,11/3/2024,,Groceries,Tonight,5,,,Cash
53766,6/23/2024,nakuru,Household,Deal,20,100,2000,M-Pesa
53508,21-08-1979, Kisumu ,groceries,Herself,5,250,1250,Card
50404,11/5/1988,,Household,Democratic,10,50,500,M-Pesa
50420,10/24/2024,Nairobi,Personal Care,Month,5,,,Cash
51328,4/18/2025,nakuru,Groceries,Shoulder,50,10000,500000,Cash
53776,23-09-2016,Mombasa,Personal Care,Including,,10000,,M-Pesa
52669,14-12-1995,Mombasa,Personal Care,Community,1,10000,10000,cash
51178,26-08-1978,,Groceries,Administration,5,,,cash
53840,12/24/2024, Kisumu ,Groceries,Move,50,,,Cash
53976,9/11/2024,,groceries,Thing,,100,,Cash
50675,27-01-1999,Mombasa,Groceries,Section,50,500,25000,Cash
53156,13-01-1974,Nairobi,Beverages,Another,1,100,100,cash
52290,4/13/2025,nakuru,Household,But,20,2000,40000,M-Pesa
52584,2/10/2026,nakuru,groceries,Information,5,1000,5000,Card
50633,5/16/2025,,Beverages,Indicate,2,50,100,Card
51525,4/1/2025,Mombasa,Household,Nature,10,1000,10000,M-Pesa
53164,4/2/1972,Nairobi,Beverages,Drive,50,50,2500,Cash
50377,3/28/2026,Nairobi,Personal Care,Act,50,,,M-Pesa
50233,29-09-1971,,Groceries,Suffer,10,500,5000,M-Pesa
52033,8/24/2024,nakuru,Beverages,Heart,1,250,250,Cash
53907,5/4/2025,,Household,Continue,20,1000,20000,M-Pesa
50957,5/28/2025,Nairobi,Snacks,Ever,50,2000,100000,Card
51803,4/8/2026,Mombasa,Groceries,Wide,10,50,500,cash
52555,5/19/2026,Mombasa,Groceries,Protect,5,50,250,Cash
51128,13-05-2020,,groceries,Range,1,1000,1000,Card
50252,5/7/2025,nakuru,Groceries,Get,1,,,Cash
53559,6/9/1992,nakuru,Beverages,Agent,20,250,5000,Card
50434,3/26/2025,Mombasa,Household,Drug,1,2000,2000,Card
51000,12/25/2025, Kisumu ,Personal Care,Plan,2,100,200,cash
51014,16-07-2002,Nairobi,Personal Care,Rock,,100,,Card
53322,12/3/2010,nakuru,Snacks,Impact,,2000,,cash
51626,6/17/2025,nakuru,Snacks,Unit,,500,,cash
50812,16-04-2007, Kisumu ,Household,And,2,100,200,Cash
52660,20-03-1970,Mombasa,Beverages,Congress,50,1000,50000,Cash
52897,10/15/2025,,Snacks,Experience,,2000,,Card
50937,2/26/2025,Mombasa,Beverages,Central,1,500,500,cash
51120,4/21/2026,,Snacks,Red,20,10000,200000,Cash
50063,25-01-1984, Kisumu ,Household,Throughout,20,,,cash
53833,18-03-2006,,Personal Care,Where,50,250,12500,Card
51034,12/10/2024,,Groceries,Skill,10,50,500,Card
52105,17-08-1990,,Groceries,Generation,10,1000,10000,M-Pesa
53235,2/26/2025,nakuru,Household,Official,,50,,M-Pesa
50252,6/29/2025,nakuru,Groceries,Step,,50,,Card
53989,7/24/2024,nakuru,Snacks,Beyond,5,500,2500,Card
50818,6/21/2025,nakuru,Groceries,Approach,50,250,12500,Cash
50443,5/11/1994,Nairobi,Household,Resource,50,2000,100000,M-Pesa
51445,7/24/2025,Nairobi,groceries,With,50,100,5000,Card
51769,3/4/2025,,Household,Tell,,,,M-Pesa
53981,11/7/2008,Nairobi,Personal Care,Involve,5,50,250,cash
50968,1/29/2026,nakuru,groceries,Produce,,10000,,Card
52757,24-11-1974,,groceries,Close,5,1000,5000,Card
51782,9/5/1984,,groceries,Check,5,,,Cash
52834,17-02-2024, Kisumu ,Household,Behavior,20,50,1000,Cash
50763,13-02-2021, Kisumu ,groceries,Range,1,1000,1000,cash
51468,18-03-1982,,Personal Care,Skill,5,2000,10000,M-Pesa
50491,10/1/2024,,Snacks,Important,,500,,cash
52034,4/4/2025,Nairobi,Household,Thus,,1000,,Card
53931,6/9/2019,Nairobi,Snacks,Interest,2,500,1000,cash
50773,5/8/2025,,Groceries,Business,1,50,50,Cash
50449,3/10/1981,Nairobi,Household,Process,,1000,,cash
53494,4/8/2025,,groceries,Career,5,10000,50000,M-Pesa
51190,18-05-2019,nakuru,Snacks,Data,5,100,500,Cash
50207,1/10/2002,nakuru,Personal Care,Account,10,,,Cash
51323,11/6/1994, Kisumu ,groceries,Team,1,500,500,Cash
53403,11/7/1982,,Beverages,Artist,50,1000,50000,Cash
53442,12/6/2024,Mombasa,Personal Care,Husband,,10000,,cash
51490,6/2/2026,Nairobi,Personal Care,Hope,20,1000,20000,cash
53858,29-10-1985,Mombasa,Personal Care,Plant,1,250,250,M-Pesa
53086,7/4/2002,Mombasa,Groceries,Bar,5,50,250,Cash
53854,12/5/1974,nakuru,Beverages,Toward,10,250,2500,Cash
53976,3/3/2026, Kisumu ,Personal Care,More,50,2000,100000,cash
52858,24-06-1974,Mombasa,Groceries,Response,10,500,5000,M-Pesa
50268,18-07-1972,,Personal Care,Bank,50,1000,50000,cash
51362,13-01-1992,nakuru,Snacks,Race,2,2000,4000,cash
50051,11/13/2024, Kisumu ,Snacks,Experience,50,500,25000,M-Pesa
50463,20-09-1978,Nairobi,Snacks,Series,50,2000,100000,cash
53813,22-03-2006,Mombasa,Beverages,View,2,500,1000,cash
52719,19-05-2008,,Household,Five,50,250,12500,cash
53042,19-11-1989,Mombasa,Personal Care,Artist,20,2000,40000,cash
50055,30-12-2013,nakuru,Personal Care,Light,1,,,cash
52732,11/17/2024,,Groceries,Onto,1,10000,10000,cash
50280,10/11/2024,nakuru,Beverages,When,50,10000,500000,Cash
53439,22-12-2015,Nairobi,Personal Care,Shake,50,10000,500000,Card
50415,6/1/2026,,Beverages,Throughout,,100,,M-Pesa
51223,8/18/2024,Nairobi,Beverages,Serve,5,,,Cash
53893,13-04-1990, Kisumu ,Groceries,System,2,1000,2000,Cash
52808,6/15/2025,Mombasa,Beverages,Increase,10,100,1000,Cash
50395,7/8/2025,,Groceries,Student,20,2000,40000,Cash
53873,10/6/2025,Mombasa,Personal Care,Which,,,,Cash
52215,5/6/2026,Mombasa,Personal Care,Family,20,250,5000,M-Pesa
50581,24-01-1989,,Personal Care,Over,,250,,cash
50677,3/13/2026, Kisumu ,groceries,Data,2,10000,20000,cash
52885,4/22/2026,,groceries,Remain,50,50,2500,cash
52145,7/15/2025, Kisumu ,groceries,Student,10,1000,10000,Card
52457,7/5/2015,nakuru,groceries,I,20,250,5000,M-Pesa
51852,12/2/2025,nakuru,Personal Care,Order,50,2000,100000,M-Pesa
50690,7/11/2025,Mombasa,Household,Know,,100,,Card
50520,2/11/2025,nakuru,Household,Interest,5,100,500,Card
51204,7/23/2025,Mombasa,Snacks,Republican,10,2000,20000,Cash
51012,7/23/2025,,Snacks,College,50,100,5000,M-Pesa
50525,9/29/2024, Kisumu ,Personal Care,Inside,10,10000,100000,Card
51088,12/5/2025,,Beverages,Because,,1000,,cash
53047,28-11-1990,nakuru,Snacks,Wonder,20,2000,40000,Card
51928,7/9/2024,Mombasa,Beverages,Explain,5,,,Card
53506,23-01-1981, Kisumu ,Groceries,Step,10,,,Cash
53487,9/8/1973,,Snacks,Far,1,100,100,Cash
50736,24-12-2009, Kisumu ,Household,Table,50,250,12500,Card
50060,3/24/2026,Mombasa,Snacks,Own,50,250,12500,M-Pesa
53294,8/27/2025,Mombasa,groceries,Security,50,500,25000,M-Pesa
53361,8/26/2024, Kisumu ,groceries,Expert,,500,,cash
50035,28-11-2016, Kisumu ,Snacks,Color,50,250,12500,M-Pesa
50087,7/14/2024, Kisumu ,Personal Care,Letter,50,100,5000,Card
53417,8/29/2024,Nairobi,Personal Care,Woman,2,,,Card
51318,4/26/2026,nakuru,Beverages,Religious,5,100,500,M-Pesa
51478,12/7/1978,nakuru,Personal Care,Series,,,,Cash
51232,14-04-2007,,Personal Care,Event,1,500,500,Card
51580,1/15/2026,Mombasa,Household,Music,20,500,10000,cash
51381,11/2/2009,nakuru,Personal Care,Catch,50,,,Card
50022,11/26/2025,,Household,Activity,,50,,M-Pesa
52428,5/10/2010,,Beverages,Trial,,500,,Cash
53854,24-08-2010, Kisumu ,groceries,Son,1,2000,2000,M-Pesa
53997,7/18/2024,,Groceries,Design,,2000,,Card
51407,10/9/2003,nakuru,Snacks,Discover,,500,,cash
53504,7/5/2025,Nairobi,Snacks,Season,2,100,200,Cash
53672,7/31/2024,nakuru,Snacks,Top,5,100,500,Cash
52741,2/10/2009,Nairobi,Household,Night,,250,,Cash
53032,5/7/2023,Mombasa,Groceries,Law,1,1000,1000,Card
52172,24-06-2021,Nairobi,Groceries,Bill,50,2000,100000,Card
51166,9/20/2024,Nairobi,Household,Cup,10,2000,20000,Card
52179,24-03-1998,Nairobi,Household,Pm,2,100,200,Cash
51470,2/2/1982,Nairobi,Snacks,Traditional,50,500,25000,Cash
51417,15-12-2023,Nairobi,Household,Interview,,100,,cash
50449,9/13/2024,,Personal Care,Figure,20,2000,40000,Cash
51834,29-06-2005,Nairobi,Household,House,10,100,1000,Card
53572,8/12/2025,nakuru,Snacks,Again,,50,,cash
52148,15-07-1977,Nairobi,Groceries,Purpose,20,,,Cash
50826,2/14/2026,,Personal Care,Difficult,1,50,50,Card
53620,24-08-1973,Nairobi,Groceries,Course,,,,M-Pesa
51320,22-08-2005,nakuru,groceries,Bit,,,,Cash
50221,11/19/2024,Mombasa,Groceries,Animal,10,,,M-Pesa
51212,2/7/2026,Mombasa,Snacks,Can,,,,Card
50297,10/3/2025, Kisumu ,Groceries,Operation,2,100,200,Card
53180,14-06-1978, Kisumu ,Snacks,Us,20,2000,40000,cash
52485,1/27/2026,Mombasa,Snacks,Summer,5,2000,10000,cash
53155,5/9/2026, Kisumu ,Beverages,Responsibility,50,100,5000,M-Pesa
51327,1/18/2025,Nairobi,Beverages,Reduce,10,250,2500,Card
53194,9/10/1978,,Household,Artist,20,250,5000,cash
50928,11/8/2024, Kisumu ,Household,Available,2,100,200,M-Pesa
52051,7/29/2025,Mombasa,Beverages,Social,1,250,250,Cash
50246,2/3/2026,nakuru,Snacks,Key,2,2000,4000,Cash
52632,29-01-2018,Mombasa,Snacks,Recent,,10000,,Cash
51900,11/8/2024,,Household,Color,,,,Cash
50301,2/11/2004,Nairobi,Household,Beat,20,100,2000,Card
52479,2/6/2025, Kisumu ,Groceries,Space,2,,,Cash
53282,26-11-2019,,Beverages,Quite,,500,,M-Pesa
51566,25-05-2004,Mombasa,Groceries,Education,50,250,12500,cash
